SGB605	C0162D5	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_somerae|t__SGB1991
SGB004	SAMN06245885	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Tessaracoccus|s__Tessaracoccus_flavescens|t__SGB15911
SGB204	MG_4004001329_bin_74	k__Bacteria|p__Bacteroidetes|c__CFGB618|o__OFGB618|f__FGB618|g__GGB1456|s__GGB1456_SGB2019|t__SGB2019
SGB205	GCF_003989555.1_ASM398955v1_genomic	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_afermentans|t__SGB17067
SGB209	GCF_900605015.1_PRJEB28799_genomic	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_sp__Marseille-P4559|t__SGB33585
SGB006	MG_4004001329_bin_18	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__GGB2995|s__GGB2995_SGB3981|t__SGB3981
SGB210	MG_4004001329_bin_19	k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_naviforme|t__SGB5268
SGB027	SAMN10478681	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|s__Coriobacteriales_bacterium_OH1046|t__SGB33592
SGB103	GCF_002159495.1_ASM215949v1_genomic	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_sp_An293|t__SGB14365
SGB101	GCF_900156955.1_Kh17_genomic	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_kobei|t__SGB10102
SGB100	SAMN03770951	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_lactis|t__SGB25314
SGB112	GCA_000770195.1_ASM77019v1_genomic	k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Candidatus_Mycoplasma_girerdii|t__SGB5559
SGB105	SAMN04488242	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Tessaracoccus|s__Tessaracoccus_oleiagri|t__SGB15916
SGB167	GCF_900155635.1_Olsenella_urinainfantis_genomic	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_urininfantis|t__SGB33581
SGB104	SAMN03010508	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_amyloliquefaciens|t__SGB7783
SGB099	0861_630_1_1_BHK6_S439-bin_1	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_sp_HMSC078H07|t__SGB17116
SGB098	GCF_900478395.1_32135_B01_genomic	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia_sp_MYb239|t__SGB23203
SGB046	SAMEA2272686	k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Anaerococcus|s__Anaerococcus_vaginalis|t__SGB29499
SGB268	C0085C4	new_SGB
SGB545	GCF_001553085.1_ASM155308v1_genomic	k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Parvimonas|s__Parvimonas_sp_KA00067|t__SGB6648
SGB546	SAMN02713684	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_werkmanii|t__SGB10080
SGB543	ERR2244520_bin_4	new_SGB
